ID,TyrR score,ArgP score,CpxR score,Fnr score,Crp score,Mlc score,Nac score,SoxS score,OxyR score,PhoB score,CysB score,ArcA score,Lrp score,FhlA score,IscR score,GadX score,GadW score,PhoP score,NarL score,NarP score,EvgA score,ArgR score,FadR score,IclR score,NagC score,CusR score,Zur score,GadE score,GntR score,ExuR score,TrpR score,MalT score,PdhR score,YdeO score,AraC score,RhaS score,GcvA score,NanR score,GalS score,GalR score,GlpR score,LexA score,PurR score,IlvY score,AtoC score,Cra score,LeuO score,RbsR score,Cbl score,XylR score,PlaR score,PrpR score,AllR score,BaeR score,NsrR score,NrdR score,RutR score,MetJ score,MqsA score,GlrR score,BtsR score,BasR score,PyrR score,PuuR score,HprR score,IHF score,CueR score,Fur score,ZntR score,NtrC score,FlhDC score,RcsAB score,OmpR score
b0008,-1.193892583223799,-1.6850439856339026,-0.83989821365271,-1.0751545557926663,-1.0065862014349707,-0.722999066289159,-0.9703805175126861,0.18317247840464437,1.0279993206928477,0.909471760879777,-0.2486500698411318,-0.9563958381149615,-0.4453395647375083,1.3059550157529825,-0.7934002443303182,-1.0530830641075284,-0.5177031203997087,-1.0932122726863407,-0.44417290312123425,0.47111488443479776,-1.031100311795538,0.14482956127140847,1.8032093312848487,-2.012848593949093,-1.73179359033163,-1.5924706059339198,1.0334456962581906,-1.572789622819788,0.0357559096274779,-1.3829063067429335,-0.7729524517604279,-0.4545384849164571,-0.6339655891559549,0.4914323409361466,-1.0728431709525263,0.850265367427359,-1.1731791318038278,-1.1375024258594455,-0.4294096931502168,1.944676097112461,-1.4690702314112407,-0.9426344749441712,0.40362344556969526,0.24168867695197513,-0.856910351610529,-1.7153921616462686,-1.874281754774254,1.1724064398550187,-1.6681553865969214,0.2285602683699713,-0.5049437321343276,0.9407513901566517,-0.7941760266886765,0.006615536505817025,1.064923879951039,-0.7882024814732405,1.4434406905005333,0.04841489182303125,-0.24297929595750006,0.7095189587463951,0.5181834792816655,-1.28879499688919,-0.5198991797927466,-0.9963442468878392,-0.9441675022969316,0.35262271927194255,-0.4634739021921572,-0.7382354393139433,0.2475440457701108,-0.2288301817121494,0.7150083136325317,0.5616076019793066,-1.1704726668785714
b0025,-0.5949430042174213,0.6394223699997985,1.081868005869261,-0.28250157243797747,-0.3421502395780738,-0.6918822550914462,-1.0967730407972958,-0.9466133572279014,-0.15520869597682954,2.333541806671612,-1.388482915330428,-1.9481459907817307,0.10084289624396187,0.6821084175580855,1.7973095444235692,-2.021911242210872,-1.1749459157098192,0.2932509639132798,-0.24281930670283733,0.8795303603059826,2.159109981457,-0.8593217358354507,-0.32566270183075113,0.044358858263888565,0.6149945605376664,-0.2434787723472515,-0.3229942198667455,-0.09908366329959112,-0.9641669143338015,-0.1953859921335322,-0.5374743524529008,-1.011208044784614,-2.021899413134336,1.3374427645145037,-1.7490972838722374,-0.6111096230399459,-1.4698012376181406,0.07069253661524758,-0.07047438658547,-1.1749928875456994,-1.7302814230125487,-0.30338291714508947,0.33413578683547035,-1.0904093192627622,-1.0682590609889266,-0.6628205064458076,-0.14829696644935503,-1.1403638022564553,-0.49836589010210486,0.5495258239009572,-0.43632866389181996,0.4260890377657693,-0.6520025670288853,1.9459300502819867,0.2421915667000679,-0.28680624917726044,-1.1761527030233945,-0.6738936883162246,-2.4677178069627868,0.6536280571873473,-1.2141118101536268,-1.2050736722288324,0.9342970098270311,-0.8697692444461607,-0.7557415641994581,-0.7512171934556812,0.6370832692482191,-0.772345647058083,-0.9412486280500307,2.7553479350710277,-1.5582272676473352,-0.5360860872294532,-0.06578728631791415
b0034,0.6951022428732385,-0.1126108627052226,-1.160192583573039,-0.9760729328733304,1.6096303983765612,1.9841635079118605,0.9255073317564525,-0.4624194276710968,1.584803093243284,-0.9299520482680109,-0.0686764626586118,-0.016843061904338076,0.4909732255164411,0.6253950904494587,1.1958947720342736,0.746169266655823,0.341768227313513,0.39990198211325023,0.4954772134979538,0.3179590809831034,-0.3308102474230292,0.49242039488532074,0.48330867075317696,-0.27707980614438915,0.7141546232504536,1.3700580522487633,0.5637399647845072,0.20432638718986126,0.2531304365755817,-0.4498546309784039,-0.5374743524529003,0.2412984649187394,1.6792574508080138,-0.9588712423410362,1.801236808956247,0.5479119211237785,-0.08556474381801554,-0.9467348002055468,-1.2370141329208955,-0.6875446086928624,0.7076896985996542,0.42110218169387115,1.202731521013277,-0.11869477528175715,0.7864024394258579,1.8808943269553065,0.5970146466909425,1.0133352566484306,1.762535464911899,-0.6884841760042738,0.13919772483616236,-0.6046534696396615,-1.9191407803074154,1.4417082767001823,0.6777557325388172,0.2145899831187198,1.490219143956317,-0.39608269595497225,-0.589049731002767,-0.4641899739936081,-0.3880635934321677,1.80889401554406,-0.6366445076917996,-0.7010025745239223,0.6226535865676428,-1.3356030296055998,-0.5969973825507326,-0.2948027386401276,0.8008673633109061,-0.1009368338500129,1.1138215735061927,-0.48619091953814647,1.4711662866360435
b0035,0.4647370201784777,-0.04424420518658398,-1.4804869534933678,1.6495900744890768,2.813920579242187,-0.5051813879051691,-0.8439879942280765,0.5597677569488267,2.2112073373625245,0.07876423416787254,-0.008685260264437934,1.1836965965870139,-0.13323530131952552,-0.0551648348540649,0.27064127605074223,0.26175517760415123,-0.5177031203997087,-0.45330616348651587,2.9117203705187267,0.6242706878864922,-0.8754802974905362,0.028965950066770805,-0.9217468711031188,-0.9842448678426017,-0.27744600387741825,0.4319552472510806,0.19207250125081432,1.1579008315852826,0.774829301251032,0.9921343224758694,1.9585935002068897,-0.2689819649604046,0.19879470523107337,0.6525771835225004,0.2796650548868966,-0.006402730432785196,-0.33274983199660924,0.8337630392308436,-0.3396758665090303,-0.5900549529222946,0.7512248971998732,-0.4312332287049063,-1.1945927053174683,0.08885590401515679,-0.1355680174277331,0.2581796918545963,0.44010693866140566,-0.35748405745540296,0.40253629419028464,0.32026471280739627,1.2258363565950783,-1.168938913858866,-0.21581991409204865,-0.45881994680046334,1.161715916804094,-1.2895987137692204,-0.7551466219213346,0.21510148723978276,-0.193540662379605,-1.3584443989383734,2.162260027125346,-0.07483578931399805,-1.0647107099883255,0.5647474498928636,0.884073356540714,0.2227592001275161,-0.5282125593357089,0.728503493684063,-0.2189834572544826,-0.6551413412526034,-0.16238085808952224,2.108357800409832,1.038898094242744
b0036,0.4647370201784777,-0.04424420518658398,-1.4804869534933678,1.6495900744890768,2.813920579242187,-0.5051813879051691,-0.8439879942280765,0.5597677569488267,2.2112073373625245,0.07876423416787254,-0.008685260264437934,1.1836965965870139,-0.13323530131952552,-0.0551648348540649,0.27064127605074223,0.26175517760415123,-0.5177031203997087,-0.45330616348651587,2.9117203705187267,0.6242706878864922,-0.8754802974905362,0.028965950066770805,-0.9217468711031188,-0.9842448678426017,-0.27744600387741825,0.4319552472510806,0.19207250125081432,1.1579008315852826,0.774829301251032,0.9921343224758694,1.9585935002068897,-0.2689819649604046,0.19879470523107337,0.6525771835225004,0.2796650548868966,-0.006402730432785196,-0.33274983199660924,0.8337630392308436,-0.3396758665090303,-0.5900549529222946,0.7512248971998732,-0.4312332287049063,-1.1945927053174683,0.08885590401515679,-0.1355680174277331,0.2581796918545963,0.44010693866140566,-0.35748405745540296,0.40253629419028464,0.32026471280739627,1.2258363565950783,-1.168938913858866,-0.21581991409204865,-0.45881994680046334,1.161715916804094,-1.2895987137692204,-0.7551466219213346,0.21510148723978276,-0.193540662379605,-1.3584443989383734,2.162260027125346,-0.07483578931399805,-1.0647107099883255,0.5647474498928636,0.884073356540714,0.2227592001275161,-0.5282125593357089,0.728503493684063,-0.2189834572544826,-0.6551413412526034,-0.16238085808952224,2.108357800409832,1.038898094242744
b0037,0.4647370201784777,-0.04424420518658398,-1.4804869534933678,1.6495900744890768,2.813920579242187,-0.5051813879051691,-0.8439879942280765,0.5597677569488267,2.2112073373625245,0.07876423416787254,-0.008685260264437934,1.1836965965870139,-0.13323530131952552,-0.0551648348540649,0.27064127605074223,0.26175517760415123,-0.5177031203997087,-0.45330616348651587,2.9117203705187267,0.6242706878864922,-0.8754802974905362,0.028965950066770805,-0.9217468711031188,-0.9842448678426017,-0.27744600387741825,0.4319552472510806,0.19207250125081432,1.1579008315852826,0.774829301251032,0.9921343224758694,1.9585935002068897,-0.2689819649604046,0.19879470523107337,0.6525771835225004,0.2796650548868966,-0.006402730432785196,-0.33274983199660924,0.8337630392308436,-0.3396758665090303,-0.5900549529222946,0.7512248971998732,-0.4312332287049063,-1.1945927053174683,0.08885590401515679,-0.1355680174277331,0.2581796918545963,0.44010693866140566,-0.35748405745540296,0.40253629419028464,0.32026471280739627,1.2258363565950783,-1.168938913858866,-0.21581991409204865,-0.45881994680046334,1.161715916804094,-1.2895987137692204,-0.7551466219213346,0.21510148723978276,-0.193540662379605,-1.3584443989383734,2.162260027125346,-0.07483578931399805,-1.0647107099883255,0.5647474498928636,0.884073356540714,0.2227592001275161,-0.5282125593357089,0.728503493684063,-0.2189834572544826,-0.6551413412526034,-0.16238085808952224,2.108357800409832,1.038898094242744
b0038,0.4647370201784777,-0.04424420518658398,-1.4804869534933678,1.6495900744890768,2.813920579242187,-0.5051813879051691,-0.8439879942280765,0.5597677569488267,2.2112073373625245,0.07876423416787254,-0.008685260264437934,1.1836965965870139,-0.13323530131952552,-0.0551648348540649,0.27064127605074223,0.26175517760415123,-0.5177031203997087,-0.45330616348651587,2.9117203705187267,0.6242706878864922,-0.8754802974905362,0.028965950066770805,-0.9217468711031188,-0.9842448678426017,-0.27744600387741825,0.4319552472510806,0.19207250125081432,1.1579008315852826,0.774829301251032,0.9921343224758694,1.9585935002068897,-0.2689819649604046,0.19879470523107337,0.6525771835225004,0.2796650548868966,-0.006402730432785196,-0.33274983199660924,0.8337630392308436,-0.3396758665090303,-0.5900549529222946,0.7512248971998732,-0.4312332287049063,-1.1945927053174683,0.08885590401515679,-0.1355680174277331,0.2581796918545963,0.44010693866140566,-0.35748405745540296,0.40253629419028464,0.32026471280739627,1.2258363565950783,-1.168938913858866,-0.21581991409204865,-0.45881994680046334,1.161715916804094,-1.2895987137692204,-0.7551466219213346,0.21510148723978276,-0.193540662379605,-1.3584443989383734,2.162260027125346,-0.07483578931399805,-1.0647107099883255,0.5647474498928636,0.884073356540714,0.2227592001275161,-0.5282125593357089,0.728503493684063,-0.2189834572544826,-0.6551413412526034,-0.16238085808952224,2.108357800409832,1.038898094242744
b0039,0.4647370201784777,-0.04424420518658398,-1.4804869534933678,1.6495900744890768,2.813920579242187,-0.5051813879051691,-0.8439879942280765,0.5597677569488267,2.2112073373625245,0.07876423416787254,-0.008685260264437934,1.1836965965870139,-0.13323530131952552,-0.0551648348540649,0.27064127605074223,0.26175517760415123,-0.5177031203997087,-0.45330616348651587,2.9117203705187267,0.6242706878864922,-0.8754802974905362,0.028965950066770805,-0.9217468711031188,-0.9842448678426017,-0.27744600387741825,0.4319552472510806,0.19207250125081432,1.1579008315852826,0.774829301251032,0.9921343224758694,1.9585935002068897,-0.2689819649604046,0.19879470523107337,0.6525771835225004,0.2796650548868966,-0.006402730432785196,-0.33274983199660924,0.8337630392308436,-0.3396758665090303,-0.5900549529222946,0.7512248971998732,-0.4312332287049063,-1.1945927053174683,0.08885590401515679,-0.1355680174277331,0.2581796918545963,0.44010693866140566,-0.35748405745540296,0.40253629419028464,0.32026471280739627,1.2258363565950783,-1.168938913858866,-0.21581991409204865,-0.45881994680046334,1.161715916804094,-1.2895987137692204,-0.7551466219213346,0.21510148723978276,-0.193540662379605,-1.3584443989383734,2.162260027125346,-0.07483578931399805,-1.0647107099883255,0.5647474498928636,0.884073356540714,0.2227592001275161,-0.5282125593357089,0.728503493684063,-0.2189834572544826,-0.6551413412526034,-0.16238085808952224,2.108357800409832,1.038898094242744
b0040,0.4647370201784777,-0.04424420518658398,-1.4804869534933678,1.6495900744890768,2.813920579242187,-0.5051813879051691,-0.8439879942280765,0.5597677569488267,2.2112073373625245,0.07876423416787254,-0.008685260264437934,1.1836965965870139,-0.13323530131952552,-0.0551648348540649,0.27064127605074223,0.26175517760415123,-0.5177031203997087,-0.45330616348651587,2.9117203705187267,0.6242706878864922,-0.8754802974905362,0.028965950066770805,-0.9217468711031188,-0.9842448678426017,-0.27744600387741825,0.4319552472510806,0.19207250125081432,1.1579008315852826,0.774829301251032,0.9921343224758694,1.9585935002068897,-0.2689819649604046,0.19879470523107337,0.6525771835225004,0.2796650548868966,-0.006402730432785196,-0.33274983199660924,0.8337630392308436,-0.3396758665090303,-0.5900549529222946,0.7512248971998732,-0.4312332287049063,-1.1945927053174683,0.08885590401515679,-0.1355680174277331,0.2581796918545963,0.44010693866140566,-0.35748405745540296,0.40253629419028464,0.32026471280739627,1.2258363565950783,-1.168938913858866,-0.21581991409204865,-0.45881994680046334,1.161715916804094,-1.2895987137692204,-0.7551466219213346,0.21510148723978276,-0.193540662379605,-1.3584443989383734,2.162260027125346,-0.07483578931399805,-1.0647107099883255,0.5647474498928636,0.884073356540714,0.2227592001275161,-0.5282125593357089,0.728503493684063,-0.2189834572544826,-0.6551413412526034,-0.16238085808952224,2.108357800409832,1.038898094242744
b0041,-1.0096004050679903,-0.1126108627052226,0.3131615180604726,0.11382491923936691,1.6511576459926172,0.7083742488056329,1.5574699481794985,0.18317247840464437,-0.5032110538208523,3.5202668448314745,0.3512619541006029,-0.643211579378087,-0.13323530131952552,0.568681763340832,-1.070976293125377,-0.9146790386641941,-0.11324601559348697,0.39990198211325023,-0.041465710284440106,0.01164747407971408,0.058239788339474574,0.1448295612714088,0.27042146744161655,1.844415378950248,-0.3435527123526101,3.1055482414944766,1.084659716823857,-0.3158051279349144,-0.6163676712168349,0.14390552632629683,-0.8200480716219336,0.519633244852818,1.4479351468116168,1.0957255006349726,-0.5092980768527677,-1.669346685102477,2.979530349596545,-1.0739132173081458,-1.0575464796385226,-0.2975859856105916,0.272337712597476,0.2506350996141149,-1.9242131220268262,-0.09793970735206589,2.987185739257442,-1.0136777248459614,0.3616530846466383,-0.5227933262779364,0.9809466217254134,1.4665702682752022,0.934572393443204,0.2885621832701343,0.8415089218244585,-0.6139651079025575,1.5488840642163162,0.014031490200327693,-0.8019250753771191,0.6595990750177865,0.7952320091782998,-0.9113171864659911,0.7988794752549773,1.0972627559310162,-0.6243555258076887,0.31159744500950615,3.488085870428315,-0.8161489530278944,-0.8357211807675785,0.21685037752196779,-1.114840257082438,-0.4846168774364215,0.35607637974623724,0.7611882727445356,1.182987491707177
