,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_max_iter,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,im
0,0.053397417068481445,0.004276025202851001,0.0035013198852539063,0.001216695777373085,l1,1000,0.16378937069540642,"{'penalty': 'l1', 'max_iter': 1000, 'C': 0.16378937069540642}",0.8518518518518519,0.8793047433398311,0.7103794642857142,0.8759765625,0.8089192708333334,0.825286378562146,0.062713131026847,1,0.9115985283628036,0.9017156586702707,0.9267121951219512,0.9101170731707318,0.9189024390243903,0.9138091788700295,0.008452230219051239,ArcA
1,0.03900809288024902,0.0025014541613180064,0.0025619029998779296,0.00037840207584716683,l1,1000,0.2682695795279726,"{'penalty': 'l1', 'max_iter': 1000, 'C': 0.2682695795279726}",0.8447043534762834,0.8757309941520468,0.7126116071428571,0.8770926339285714,0.8108723958333335,0.8242023969066186,0.060832716556501264,2,0.912480759845328,0.902241243383264,0.9280780487804878,0.9108780487804878,0.9201969981238274,0.9147750197826789,0.008762579439080839,ArcA
2,0.03971400260925293,0.00708048913077189,0.002915048599243164,0.0005352204427385081,l1,1000,0.1,"{'penalty': 'l1', 'max_iter': 1000, 'C': 0.1}",0.861598440545809,0.8806042884990253,0.6983816964285714,0.8731863839285714,0.8056640625,0.8238869743803955,0.06804864362225085,3,0.9094023350977962,0.8996133198182978,0.9257560975609757,0.908829268292683,0.9179643527204503,0.9123130746980406,0.00888307258864811,ArcA
3,0.04058432579040527,0.004706459960284865,0.0025337696075439452,0.00020099037479575697,l1,1000,0.43939705607607904,"{'penalty': 'l1', 'max_iter': 1000, 'C': 0.43939705607607904}",0.8411306042884991,0.8728070175438597,0.712890625,0.8782087053571428,0.8125,0.8235073904379003,0.06015063789071659,4,0.9134568457408868,0.902053534557195,0.9280585365853659,0.9116585365853659,0.9200281425891182,0.9150511192115864,0.008682766840810366,ArcA
4,0.013209676742553711,0.0006668497435711822,0.0024698257446289064,0.0002933592494199907,l2,1000,0.16378937069540642,"{'penalty': 'l2', 'max_iter': 1000, 'C': 0.16378937069540642}",0.8414554905782976,0.865009746588694,0.7198660714285714,0.8748604910714286,0.810546875,0.8223477349333983,0.05582919446196275,5,0.9123305927844727,0.9025415775049743,0.9282146341463414,0.9111902439024391,0.9198780487804878,0.9148310194237432,0.008661771306383985,ArcA
5,0.01614866256713867,0.0017896198285548043,0.0027514934539794923,0.0004389933285087693,l2,1000,0.2682695795279726,"{'penalty': 'l2', 'max_iter': 1000, 'C': 0.2682695795279726}",0.8391812865497076,0.8676088369070825,0.7181919642857143,0.8743024553571428,0.8108723958333333,0.822031387786596,0.056587695438652774,6,0.9133629913278521,0.902616661035402,0.9283707317073171,0.9112682926829269,0.9203470919324578,0.9151931537371911,0.008684858519254901,ArcA
6,0.04663529396057129,0.009921731770051609,0.002596759796142578,0.00028232217428730323,l1,1000,0.7196856730011519,"{'penalty': 'l1', 'max_iter': 1000, 'C': 0.7196856730011519}",0.8369070825211176,0.871832358674464,0.7103794642857142,0.8756975446428571,0.8138020833333334,0.8217237066914972,0.060191161347625796,7,0.9131565116191762,0.9027105154484364,0.9280390243902439,0.9119317073170732,0.9202908067542215,0.9152257131058302,0.008504097377977608,ArcA
7,0.0323023796081543,0.004742054741816343,0.002451038360595703,0.0005431677290206784,l1,1000,1.9306977288832496,"{'penalty': 'l1', 'max_iter': 1000, 'C': 1.9306977288832496}",0.8297595841455492,0.8698830409356726,0.7134486607142858,0.8751395089285714,0.8170572916666667,0.8210576172781492,0.05827553065386415,8,0.9141138266321283,0.903348725457071,0.9281365853658536,0.9121658536585366,0.9197467166979363,0.9155023415623053,0.008226899129759543,ArcA
8,0.04183840751647949,0.0030332450078498175,0.002934169769287109,0.00032541885926985504,l1,1000,3.1622776601683795,"{'penalty': 'l1', 'max_iter': 1000, 'C': 3.1622776601683795}",0.829759584145549,0.8689083820662769,0.7137276785714286,0.8751395089285714,0.8173828125,0.8209835932423651,0.05800597117162092,9,0.9143015354581971,0.9035552051657469,0.9276487804878049,0.9123024390243902,0.9195590994371482,0.9154734119146575,0.007980030802361777,ArcA
9,0.021865463256835936,0.0019915074575971845,0.002838468551635742,0.0008217233709678077,l2,1000,0.43939705607607904,"{'penalty': 'l2', 'max_iter': 1000, 'C': 0.43939705607607904}",0.8362573099415205,0.8685834957764782,0.7131696428571429,0.8723493303571429,0.8134765625,0.8207672682864569,0.05799559555381566,10,0.9135694710365281,0.9025603483875811,0.9284292682926829,0.9116,0.9201782363977487,0.915267464822908,0.008662020979702697,ArcA
